src,dest,pathway
7027,1019,R-HSA-9661069
7027,595,R-HSA-9661069
7027,898,R-HSA-9661069
7027,1017,R-HSA-9661069
7027,894,R-HSA-9661069
7027,896,R-HSA-9661069
7027,1026,R-HSA-9661069
7027,1027,R-HSA-9661069
7027,1028,R-HSA-9661069
7027,1021,R-HSA-9661069
7027,1869,R-HSA-9661069
7027,1870,R-HSA-9661069
7029,1871,R-HSA-9661069
7029,9134,R-HSA-9661069
7029,1019,R-HSA-9661069
7029,595,R-HSA-9661069
7029,898,R-HSA-9661069
7029,1017,R-HSA-9661069
7029,894,R-HSA-9661069
7029,896,R-HSA-9661069
7029,1026,R-HSA-9661069
7029,1027,R-HSA-9661069
7029,1028,R-HSA-9661069
7029,1021,R-HSA-9661069
7029,1869,R-HSA-9661069
7029,1870,R-HSA-9661069
1870,9134,R-HSA-9661069
1870,1019,R-HSA-9661069
1870,595,R-HSA-9661069
1870,898,R-HSA-9661069
1870,1017,R-HSA-9661069
1870,894,R-HSA-9661069
1870,896,R-HSA-9661069
1870,1026,R-HSA-9661069
1870,1027,R-HSA-9661069
1870,1028,R-HSA-9661069
1870,1021,R-HSA-9661069
7514,983,R-HSA-69273
7514,891,R-HSA-69273
983,7514,R-HSA-69273
983,9133,R-HSA-69273
983,2305,R-HSA-69273
891,7514,R-HSA-69273
891,983,R-HSA-69273
891,2305,R-HSA-69273
890,983,R-HSA-69273
890,2305,R-HSA-69273
1017,890,R-HSA-69273
1017,8900,R-HSA-69273
1017,2305,R-HSA-69273
5518,5516,R-HSA-69273
5518,5520,R-HSA-69273
5518,5515,R-HSA-69273
5518,2305,R-HSA-69273
5518,28227,R-HSA-69273
5519,5516,R-HSA-69273
5519,5520,R-HSA-69273
5519,5515,R-HSA-69273
5519,2305,R-HSA-69273
5519,28227,R-HSA-69273
7465,983,R-HSA-69273
7465,891,R-HSA-69273
7465,890,R-HSA-69273
7465,8900,R-HSA-69273
993,983,R-HSA-69273
993,891,R-HSA-69273
993,890,R-HSA-69273
993,8900,R-HSA-69273
994,9133,R-HSA-69273
994,983,R-HSA-69273
994,891,R-HSA-69273
995,983,R-HSA-69273
995,891,R-HSA-69273
1022,983,R-HSA-69273
1022,891,R-HSA-69273
1022,890,R-HSA-69273
1022,8900,R-HSA-69273
902,983,R-HSA-69273
902,891,R-HSA-69273
902,890,R-HSA-69273
902,1022,R-HSA-69273
902,8900,R-HSA-69273
4331,983,R-HSA-69273
4331,891,R-HSA-69273
4331,890,R-HSA-69273
4331,1022,R-HSA-69273
4331,902,R-HSA-69273
4331,8900,R-HSA-69273
5347,983,R-HSA-69273
5347,891,R-HSA-69273
5516,5520,R-HSA-69273
5516,2305,R-HSA-69273
5516,28227,R-HSA-69273
5520,2305,R-HSA-69273
5515,5520,R-HSA-69273
5515,2305,R-HSA-69273
5515,28227,R-HSA-69273
8900,983,R-HSA-69273
8900,2305,R-HSA-69273
9088,9133,R-HSA-69273
9088,983,R-HSA-69273
9088,891,R-HSA-69273
9088,890,R-HSA-69273
9088,8900,R-HSA-69273
51451,5518,R-HSA-69273
51451,5519,R-HSA-69273
51451,5516,R-HSA-69273
51451,5520,R-HSA-69273
51451,5515,R-HSA-69273
51451,28227,R-HSA-69273
51400,5518,R-HSA-69273
51400,5519,R-HSA-69273
51400,5516,R-HSA-69273
51400,5520,R-HSA-69273
51400,5515,R-HSA-69273
51400,28227,R-HSA-69273
8992,9550,R-HSA-917937
8992,534,R-HSA-917937
8992,525,R-HSA-917937
8992,526,R-HSA-917937
8992,528,R-HSA-917937
8992,529,R-HSA-917937
8992,523,R-HSA-917937
8992,9296,R-HSA-917937
8992,245973,R-HSA-917937
8992,90423,R-HSA-917937
8992,127124,R-HSA-917937
8992,51606,R-HSA-917937
8992,51382,R-HSA-917937
9550,525,R-HSA-917937
9550,526,R-HSA-917937
9550,528,R-HSA-917937
9550,529,R-HSA-917937
9550,523,R-HSA-917937
9550,9296,R-HSA-917937
9550,245973,R-HSA-917937
9550,90423,R-HSA-917937
9550,51606,R-HSA-917937
9550,51382,R-HSA-917937
10539,48,R-HSA-917937
10539,3658,R-HSA-917937
534,525,R-HSA-917937
534,526,R-HSA-917937
534,528,R-HSA-917937
534,529,R-HSA-917937
534,523,R-HSA-917937
534,9296,R-HSA-917937
534,245973,R-HSA-917937
534,90423,R-HSA-917937
534,51606,R-HSA-917937
534,51382,R-HSA-917937
7018,7037,R-HSA-917937
7018,7036,R-HSA-917937
7314,3658,R-HSA-917937
7314,6500,R-HSA-917937
7314,8454,R-HSA-917937
7314,4738,R-HSA-917937
7314,26234,R-HSA-917937
7316,3658,R-HSA-917937
7316,6500,R-HSA-917937
7316,8454,R-HSA-917937
7316,4738,R-HSA-917937
7316,26234,R-HSA-917937
525,528,R-HSA-917937
525,529,R-HSA-917937
525,523,R-HSA-917937
525,9296,R-HSA-917937
525,245973,R-HSA-917937
525,90423,R-HSA-917937
525,51606,R-HSA-917937
525,51382,R-HSA-917937
526,528,R-HSA-917937
526,529,R-HSA-917937
526,523,R-HSA-917937
526,9296,R-HSA-917937
526,245973,R-HSA-917937
526,90423,R-HSA-917937
526,51606,R-HSA-917937
526,51382,R-HSA-917937
528,529,R-HSA-917937
528,523,R-HSA-917937
528,9296,R-HSA-917937
528,90423,R-HSA-917937
528,51606,R-HSA-917937
528,51382,R-HSA-917937
527,8992,R-HSA-917937
527,9550,R-HSA-917937
527,534,R-HSA-917937
527,525,R-HSA-917937
527,526,R-HSA-917937
527,528,R-HSA-917937
527,529,R-HSA-917937
527,523,R-HSA-917937
527,9114,R-HSA-917937
527,10312,R-HSA-917937
527,9296,R-HSA-917937
527,245972,R-HSA-917937
527,245973,R-HSA-917937
527,155066,R-HSA-917937
527,535,R-HSA-917937
527,90423,R-HSA-917937
527,127124,R-HSA-917937
527,533,R-HSA-917937
527,50617,R-HSA-917937
527,51606,R-HSA-917937
527,23545,R-HSA-917937
527,51382,R-HSA-917937
529,523,R-HSA-917937
529,9296,R-HSA-917937
529,51606,R-HSA-917937
529,51382,R-HSA-917937
523,9296,R-HSA-917937
523,51606,R-HSA-917937
523,51382,R-HSA-917937
9114,8992,R-HSA-917937
9114,9550,R-HSA-917937
9114,534,R-HSA-917937
9114,525,R-HSA-917937
9114,526,R-HSA-917937
9114,528,R-HSA-917937
9114,529,R-HSA-917937
9114,523,R-HSA-917937
9114,9296,R-HSA-917937
9114,245973,R-HSA-917937
9114,155066,R-HSA-917937
9114,90423,R-HSA-917937
9114,127124,R-HSA-917937
9114,533,R-HSA-917937
9114,51606,R-HSA-917937
9114,51382,R-HSA-917937
6233,3658,R-HSA-917937
6233,6500,R-HSA-917937
6233,8454,R-HSA-917937
6233,4738,R-HSA-917937
6233,26234,R-HSA-917937
7311,3658,R-HSA-917937
7311,6500,R-HSA-917937
7311,8454,R-HSA-917937
7311,4738,R-HSA-917937
7311,26234,R-HSA-917937
6500,3658,R-HSA-917937
6500,4738,R-HSA-917937
6500,26234,R-HSA-917937
3934,51310,R-HSA-917937
10312,8992,R-HSA-917937
10312,9550,R-HSA-917937
10312,534,R-HSA-917937
10312,525,R-HSA-917937
10312,526,R-HSA-917937
10312,528,R-HSA-917937
10312,529,R-HSA-917937
10312,523,R-HSA-917937
10312,9114,R-HSA-917937
10312,9296,R-HSA-917937
10312,245972,R-HSA-917937
10312,245973,R-HSA-917937
10312,155066,R-HSA-917937
10312,90423,R-HSA-917937
10312,127124,R-HSA-917937
10312,533,R-HSA-917937
10312,51606,R-HSA-917937
10312,51382,R-HSA-917937
8454,3658,R-HSA-917937
8454,6500,R-HSA-917937
8454,4738,R-HSA-917937
8454,55832,R-HSA-917937
8454,26234,R-HSA-917937
4738,3658,R-HSA-917937
537,8992,R-HSA-917937
537,9550,R-HSA-917937
537,534,R-HSA-917937
537,525,R-HSA-917937
537,526,R-HSA-917937
537,528,R-HSA-917937
537,527,R-HSA-917937
537,529,R-HSA-917937
537,523,R-HSA-917937
537,9114,R-HSA-917937
537,10312,R-HSA-917937
537,9296,R-HSA-917937
537,245972,R-HSA-917937
537,245973,R-HSA-917937
537,155066,R-HSA-917937
537,535,R-HSA-917937
537,90423,R-HSA-917937
537,127124,R-HSA-917937
537,533,R-HSA-917937
537,50617,R-HSA-917937
537,51606,R-HSA-917937
537,23545,R-HSA-917937
537,51382,R-HSA-917937
9296,51382,R-HSA-917937
3077,7037,R-HSA-917937
245972,8992,R-HSA-917937
245972,9550,R-HSA-917937
245972,534,R-HSA-917937
245972,525,R-HSA-917937
245972,526,R-HSA-917937
245972,528,R-HSA-917937
245972,529,R-HSA-917937
245972,523,R-HSA-917937
245972,9296,R-HSA-917937
245972,245973,R-HSA-917937
245972,155066,R-HSA-917937
245972,90423,R-HSA-917937
245972,127124,R-HSA-917937
245972,533,R-HSA-917937
245972,51606,R-HSA-917937
245972,51382,R-HSA-917937
245973,529,R-HSA-917937
245973,523,R-HSA-917937
245973,9296,R-HSA-917937
245973,90423,R-HSA-917937
245973,51606,R-HSA-917937
245973,51382,R-HSA-917937
155066,9550,R-HSA-917937
155066,534,R-HSA-917937
155066,525,R-HSA-917937
155066,526,R-HSA-917937
155066,528,R-HSA-917937
155066,529,R-HSA-917937
155066,523,R-HSA-917937
155066,9296,R-HSA-917937
155066,245973,R-HSA-917937
155066,90423,R-HSA-917937
155066,127124,R-HSA-917937
155066,51606,R-HSA-917937
155066,51382,R-HSA-917937
51310,3934,R-HSA-917937
535,8992,R-HSA-917937
535,9550,R-HSA-917937
535,534,R-HSA-917937
535,525,R-HSA-917937
535,526,R-HSA-917937
535,528,R-HSA-917937
535,529,R-HSA-917937
535,523,R-HSA-917937
535,9114,R-HSA-917937
535,9296,R-HSA-917937
535,245972,R-HSA-917937
535,245973,R-HSA-917937
535,155066,R-HSA-917937
535,90423,R-HSA-917937
535,127124,R-HSA-917937
535,533,R-HSA-917937
535,51606,R-HSA-917937
535,51382,R-HSA-917937
90423,523,R-HSA-917937
90423,9296,R-HSA-917937
90423,51606,R-HSA-917937
90423,51382,R-HSA-917937
127124,525,R-HSA-917937
127124,526,R-HSA-917937
127124,528,R-HSA-917937
127124,529,R-HSA-917937
127124,523,R-HSA-917937
127124,9296,R-HSA-917937
127124,245973,R-HSA-917937
127124,90423,R-HSA-917937
127124,51606,R-HSA-917937
127124,51382,R-HSA-917937
533,8992,R-HSA-917937
533,9550,R-HSA-917937
533,534,R-HSA-917937
533,525,R-HSA-917937
533,526,R-HSA-917937
533,528,R-HSA-917937
533,529,R-HSA-917937
533,523,R-HSA-917937
533,9296,R-HSA-917937
533,245973,R-HSA-917937
533,155066,R-HSA-917937
533,90423,R-HSA-917937
533,127124,R-HSA-917937
533,51606,R-HSA-917937
533,51382,R-HSA-917937
50617,8992,R-HSA-917937
50617,9550,R-HSA-917937
50617,534,R-HSA-917937
50617,525,R-HSA-917937
50617,526,R-HSA-917937
50617,528,R-HSA-917937
50617,529,R-HSA-917937
50617,523,R-HSA-917937
50617,9114,R-HSA-917937
50617,9296,R-HSA-917937
50617,245972,R-HSA-917937
50617,245973,R-HSA-917937
50617,155066,R-HSA-917937
50617,90423,R-HSA-917937
50617,127124,R-HSA-917937
50617,533,R-HSA-917937
50617,51606,R-HSA-917937
50617,51382,R-HSA-917937
30061,1356,R-HSA-917937
30061,9843,R-HSA-917937
51606,9296,R-HSA-917937
51606,51382,R-HSA-917937
26234,3658,R-HSA-917937
26234,4738,R-HSA-917937
23545,8992,R-HSA-917937
23545,9550,R-HSA-917937
23545,534,R-HSA-917937
23545,525,R-HSA-917937
23545,526,R-HSA-917937
23545,528,R-HSA-917937
23545,529,R-HSA-917937
23545,523,R-HSA-917937
23545,9114,R-HSA-917937
23545,9296,R-HSA-917937
23545,245972,R-HSA-917937
23545,245973,R-HSA-917937
23545,155066,R-HSA-917937
23545,90423,R-HSA-917937
23545,127124,R-HSA-917937
23545,533,R-HSA-917937
23545,51606,R-HSA-917937
23545,51382,R-HSA-917937
1356,4891,R-HSA-917937
1356,79901,R-HSA-917937
3162,8992,R-HSA-917937
3162,9550,R-HSA-917937
3162,534,R-HSA-917937
3162,1356,R-HSA-917937
3162,2512,R-HSA-917937
3162,2495,R-HSA-917937
3162,525,R-HSA-917937
3162,526,R-HSA-917937
3162,528,R-HSA-917937
3162,527,R-HSA-917937
3162,529,R-HSA-917937
3162,523,R-HSA-917937
3162,9114,R-HSA-917937
3162,10312,R-HSA-917937
3162,537,R-HSA-917937
3162,9296,R-HSA-917937
3162,245972,R-HSA-917937
3162,245973,R-HSA-917937
3162,155066,R-HSA-917937
3162,535,R-HSA-917937
3162,90423,R-HSA-917937
3162,127124,R-HSA-917937
3162,533,R-HSA-917937
3162,9843,R-HSA-917937
3162,50617,R-HSA-917937
3162,30061,R-HSA-917937
3162,51606,R-HSA-917937
3162,9429,R-HSA-917937
3162,23545,R-HSA-917937
3162,51382,R-HSA-917937
3163,8992,R-HSA-917937
3163,9550,R-HSA-917937
3163,534,R-HSA-917937
3163,1356,R-HSA-917937
3163,2512,R-HSA-917937
3163,2495,R-HSA-917937
3163,525,R-HSA-917937
3163,526,R-HSA-917937
3163,528,R-HSA-917937
3163,527,R-HSA-917937
3163,529,R-HSA-917937
3163,523,R-HSA-917937
3163,9114,R-HSA-917937
3163,10312,R-HSA-917937
3163,537,R-HSA-917937
3163,9296,R-HSA-917937
3163,245972,R-HSA-917937
3163,245973,R-HSA-917937
3163,155066,R-HSA-917937
3163,535,R-HSA-917937
3163,90423,R-HSA-917937
3163,127124,R-HSA-917937
3163,533,R-HSA-917937
3163,9843,R-HSA-917937
3163,50617,R-HSA-917937
3163,30061,R-HSA-917937
3163,51606,R-HSA-917937
3163,9429,R-HSA-917937
3163,23545,R-HSA-917937
3163,51382,R-HSA-917937
4891,8992,R-HSA-917937
4891,9550,R-HSA-917937
4891,534,R-HSA-917937
4891,1356,R-HSA-917937
4891,2512,R-HSA-917937
4891,2495,R-HSA-917937
4891,525,R-HSA-917937
4891,526,R-HSA-917937
4891,528,R-HSA-917937
4891,527,R-HSA-917937
4891,529,R-HSA-917937
4891,523,R-HSA-917937
4891,9114,R-HSA-917937
4891,10312,R-HSA-917937
4891,537,R-HSA-917937
4891,9296,R-HSA-917937
4891,245972,R-HSA-917937
4891,245973,R-HSA-917937
4891,155066,R-HSA-917937
4891,535,R-HSA-917937
4891,90423,R-HSA-917937
4891,127124,R-HSA-917937
4891,533,R-HSA-917937
4891,9843,R-HSA-917937
4891,50617,R-HSA-917937
4891,30061,R-HSA-917937
4891,51606,R-HSA-917937
4891,23545,R-HSA-917937
4891,51382,R-HSA-917937
79901,1356,R-HSA-917937
79901,4891,R-HSA-917937
79901,9843,R-HSA-917937
79901,30061,R-HSA-917937
55240,57192,R-HSA-917937
261729,57192,R-HSA-917937
113235,3162,R-HSA-917937
113235,3163,R-HSA-917937
113235,9429,R-HSA-917937
113235,28982,R-HSA-917937
9843,4891,R-HSA-917937
9843,79901,R-HSA-917937
57192,1356,R-HSA-917937
57192,2512,R-HSA-917937
57192,2495,R-HSA-917937
57192,9843,R-HSA-917937
57192,30061,R-HSA-917937
30061,4891,R-HSA-917937
30061,79901,R-HSA-917937
9429,113235,R-HSA-917937
28982,113235,R-HSA-917937
346562,112,R-HSA-111885
346562,109,R-HSA-111885
346562,115,R-HSA-111885
346562,111,R-HSA-111885
346562,2774,R-HSA-111885
346562,114,R-HSA-111885
346562,113,R-HSA-111885
346562,108,R-HSA-111885
346562,107,R-HSA-111885
346562,196883,R-HSA-111885
2793,9630,R-HSA-111885
2793,5173,R-HSA-111885
2793,2767,R-HSA-111885
2793,2769,R-HSA-111885
2793,2776,R-HSA-111885
10681,2793,R-HSA-111885
10681,2788,R-HSA-111885
10681,9630,R-HSA-111885
10681,5173,R-HSA-111885
10681,2767,R-HSA-111885
10681,2769,R-HSA-111885
10681,2776,R-HSA-111885
10681,2786,R-HSA-111885
10681,2790,R-HSA-111885
10681,54331,R-HSA-111885
10681,2791,R-HSA-111885
10681,2792,R-HSA-111885
10681,2785,R-HSA-111885
10681,2787,R-HSA-111885
10681,51764,R-HSA-111885
10681,55970,R-HSA-111885
10681,94235,R-HSA-111885
112,2774,R-HSA-111885
2788,9630,R-HSA-111885
2788,5173,R-HSA-111885
2788,2767,R-HSA-111885
2788,2769,R-HSA-111885
2788,2776,R-HSA-111885
109,2774,R-HSA-111885
115,2774,R-HSA-111885
111,2774,R-HSA-111885
9630,2793,R-HSA-111885
9630,10681,R-HSA-111885
9630,2788,R-HSA-111885
9630,5443,R-HSA-111885
9630,5173,R-HSA-111885
9630,2784,R-HSA-111885
9630,4988,R-HSA-111885
9630,2786,R-HSA-111885
9630,2790,R-HSA-111885
9630,54331,R-HSA-111885
9630,2791,R-HSA-111885
9630,2782,R-HSA-111885
9630,2783,R-HSA-111885
9630,2792,R-HSA-111885
9630,2785,R-HSA-111885
9630,2787,R-HSA-111885
9630,5330,R-HSA-111885
9630,5331,R-HSA-111885
9630,5332,R-HSA-111885
9630,59345,R-HSA-111885
9630,23236,R-HSA-111885
9630,51764,R-HSA-111885
9630,55970,R-HSA-111885
9630,94235,R-HSA-111885
5443,2793,R-HSA-111885
5443,10681,R-HSA-111885
5443,2788,R-HSA-111885
5443,9630,R-HSA-111885
5443,2784,R-HSA-111885
5443,2767,R-HSA-111885
5443,2769,R-HSA-111885
5443,2776,R-HSA-111885
5443,2786,R-HSA-111885
5443,2790,R-HSA-111885
5443,54331,R-HSA-111885
5443,2791,R-HSA-111885
5443,2782,R-HSA-111885
5443,2783,R-HSA-111885
5443,2792,R-HSA-111885
5443,2785,R-HSA-111885
5443,2787,R-HSA-111885
5443,59345,R-HSA-111885
5443,51764,R-HSA-111885
5443,55970,R-HSA-111885
5443,94235,R-HSA-111885
5173,2793,R-HSA-111885
5173,10681,R-HSA-111885
5173,2788,R-HSA-111885
5173,9630,R-HSA-111885
5173,2784,R-HSA-111885
5173,2767,R-HSA-111885
5173,2769,R-HSA-111885
5173,2776,R-HSA-111885
5173,2786,R-HSA-111885
5173,2790,R-HSA-111885
5173,54331,R-HSA-111885
5173,2791,R-HSA-111885
5173,2782,R-HSA-111885
5173,2783,R-HSA-111885
5173,2792,R-HSA-111885
5173,2785,R-HSA-111885
5173,2787,R-HSA-111885
5173,59345,R-HSA-111885
5173,51764,R-HSA-111885
5173,55970,R-HSA-111885
5173,94235,R-HSA-111885
2771,112,R-HSA-111885
2771,109,R-HSA-111885
2771,115,R-HSA-111885
2771,111,R-HSA-111885
2771,2774,R-HSA-111885
2771,114,R-HSA-111885
2771,113,R-HSA-111885
2771,108,R-HSA-111885
2771,107,R-HSA-111885
2771,196883,R-HSA-111885
5582,801,R-HSA-111885
5582,805,R-HSA-111885
5582,808,R-HSA-111885
5582,156,R-HSA-111885
2773,112,R-HSA-111885
2773,109,R-HSA-111885
2773,115,R-HSA-111885
2773,111,R-HSA-111885
2773,2774,R-HSA-111885
2773,114,R-HSA-111885
2773,113,R-HSA-111885
2773,108,R-HSA-111885
2773,107,R-HSA-111885
2773,196883,R-HSA-111885
801,5582,R-HSA-111885
805,5582,R-HSA-111885
808,5582,R-HSA-111885
801,1385,R-HSA-111885
805,1385,R-HSA-111885
808,1385,R-HSA-111885
801,5532,R-HSA-111885
805,5532,R-HSA-111885
808,5532,R-HSA-111885
801,5578,R-HSA-111885
805,5578,R-HSA-111885
808,5578,R-HSA-111885
801,156,R-HSA-111885
805,156,R-HSA-111885
808,156,R-HSA-111885
801,5533,R-HSA-111885
805,5533,R-HSA-111885
808,5533,R-HSA-111885
801,5136,R-HSA-111885
805,5136,R-HSA-111885
808,5136,R-HSA-111885
801,5534,R-HSA-111885
805,5534,R-HSA-111885
808,5534,R-HSA-111885
801,5153,R-HSA-111885
805,5153,R-HSA-111885
808,5153,R-HSA-111885
801,5580,R-HSA-111885
805,5580,R-HSA-111885
808,5580,R-HSA-111885
801,5530,R-HSA-111885
805,5530,R-HSA-111885
808,5530,R-HSA-111885
801,816,R-HSA-111885
805,816,R-HSA-111885
808,816,R-HSA-111885
801,818,R-HSA-111885
805,818,R-HSA-111885
808,818,R-HSA-111885
801,817,R-HSA-111885
805,817,R-HSA-111885
808,817,R-HSA-111885
801,5137,R-HSA-111885
805,5137,R-HSA-111885
808,5137,R-HSA-111885
801,814,R-HSA-111885
805,814,R-HSA-111885
808,814,R-HSA-111885
801,84254,R-HSA-111885
805,84254,R-HSA-111885
808,84254,R-HSA-111885
801,10645,R-HSA-111885
805,10645,R-HSA-111885
808,10645,R-HSA-111885
801,84152,R-HSA-111885
805,84152,R-HSA-111885
808,84152,R-HSA-111885
801,815,R-HSA-111885
805,815,R-HSA-111885
808,815,R-HSA-111885
5576,26960,R-HSA-111885
5532,84152,R-HSA-111885
2784,2793,R-HSA-111885
2784,2788,R-HSA-111885
2784,9630,R-HSA-111885
2784,5173,R-HSA-111885
2784,2767,R-HSA-111885
2784,2769,R-HSA-111885
2784,2776,R-HSA-111885
2784,2786,R-HSA-111885
2784,2790,R-HSA-111885
2784,54331,R-HSA-111885
2784,2791,R-HSA-111885
2784,2792,R-HSA-111885
2784,2785,R-HSA-111885
2784,2787,R-HSA-111885
2784,51764,R-HSA-111885
2784,55970,R-HSA-111885
2784,94235,R-HSA-111885
5578,801,R-HSA-111885
5578,805,R-HSA-111885
5578,808,R-HSA-111885
5578,156,R-HSA-111885
5566,5573,R-HSA-111885
5566,5576,R-HSA-111885
5566,1385,R-HSA-111885
5566,5575,R-HSA-111885
5566,5577,R-HSA-111885
5566,5142,R-HSA-111885
5566,84152,R-HSA-111885
5568,5573,R-HSA-111885
5568,5576,R-HSA-111885
5568,1385,R-HSA-111885
5568,5575,R-HSA-111885
5568,5577,R-HSA-111885
5568,5142,R-HSA-111885
5568,84152,R-HSA-111885
5567,5573,R-HSA-111885
5567,5576,R-HSA-111885
5567,1385,R-HSA-111885
5567,5575,R-HSA-111885
5567,5577,R-HSA-111885
5567,5142,R-HSA-111885
5567,84152,R-HSA-111885
5594,5321,R-HSA-111885
2767,2793,R-HSA-111885
2767,10681,R-HSA-111885
2767,2788,R-HSA-111885
2767,5443,R-HSA-111885
2767,5173,R-HSA-111885
2767,2784,R-HSA-111885
2767,4988,R-HSA-111885
2767,2786,R-HSA-111885
2767,2790,R-HSA-111885
2767,54331,R-HSA-111885
2767,2791,R-HSA-111885
2767,2782,R-HSA-111885
2767,2783,R-HSA-111885
2767,2792,R-HSA-111885
2767,2785,R-HSA-111885
2767,2787,R-HSA-111885
2767,5330,R-HSA-111885
2767,5331,R-HSA-111885
2767,5332,R-HSA-111885
2767,59345,R-HSA-111885
2767,23236,R-HSA-111885
2767,51764,R-HSA-111885
2767,55970,R-HSA-111885
2767,94235,R-HSA-111885
5518,5516,R-HSA-111885
5518,5515,R-HSA-111885
5518,5528,R-HSA-111885
5518,84152,R-HSA-111885
5519,5516,R-HSA-111885
5519,5515,R-HSA-111885
5519,5528,R-HSA-111885
5519,84152,R-HSA-111885
2769,2793,R-HSA-111885
2769,10681,R-HSA-111885
2769,2788,R-HSA-111885
2769,5443,R-HSA-111885
2769,5173,R-HSA-111885
2769,2784,R-HSA-111885
2769,4988,R-HSA-111885
2769,2786,R-HSA-111885
2769,2790,R-HSA-111885
2769,54331,R-HSA-111885
2769,2791,R-HSA-111885
2769,2782,R-HSA-111885
2769,2783,R-HSA-111885
2769,2792,R-HSA-111885
2769,2785,R-HSA-111885
2769,2787,R-HSA-111885
2769,5330,R-HSA-111885
2769,5331,R-HSA-111885
2769,5332,R-HSA-111885
2769,59345,R-HSA-111885
2769,23236,R-HSA-111885
2769,51764,R-HSA-111885
2769,55970,R-HSA-111885
2769,94235,R-HSA-111885
4988,2793,R-HSA-111885
4988,10681,R-HSA-111885
4988,2788,R-HSA-111885
4988,9630,R-HSA-111885
4988,5443,R-HSA-111885
4988,5173,R-HSA-111885
4988,2784,R-HSA-111885
4988,2767,R-HSA-111885
4988,2769,R-HSA-111885
4988,2776,R-HSA-111885
4988,2786,R-HSA-111885
4988,2790,R-HSA-111885
4988,54331,R-HSA-111885
4988,2791,R-HSA-111885
4988,2782,R-HSA-111885
4988,2783,R-HSA-111885
4988,2792,R-HSA-111885
4988,2785,R-HSA-111885
4988,2787,R-HSA-111885
4988,59345,R-HSA-111885
4988,51764,R-HSA-111885
4988,55970,R-HSA-111885
4988,94235,R-HSA-111885
114,2774,R-HSA-111885
5533,84152,R-HSA-111885
2776,2793,R-HSA-111885
2776,10681,R-HSA-111885
2776,2788,R-HSA-111885
2776,5443,R-HSA-111885
2776,5173,R-HSA-111885
2776,2784,R-HSA-111885
2776,4988,R-HSA-111885
2776,2786,R-HSA-111885
2776,2790,R-HSA-111885
2776,54331,R-HSA-111885
2776,2791,R-HSA-111885
2776,2782,R-HSA-111885
2776,2783,R-HSA-111885
2776,2792,R-HSA-111885
2776,2785,R-HSA-111885
2776,2787,R-HSA-111885
2776,5330,R-HSA-111885
2776,5331,R-HSA-111885
2776,5332,R-HSA-111885
2776,59345,R-HSA-111885
2776,23236,R-HSA-111885
2776,51764,R-HSA-111885
2776,55970,R-HSA-111885
2776,94235,R-HSA-111885
2786,9630,R-HSA-111885
2786,5173,R-HSA-111885
2786,2767,R-HSA-111885
2786,2769,R-HSA-111885
2786,2776,R-HSA-111885
2790,9630,R-HSA-111885
2790,5173,R-HSA-111885
2790,2767,R-HSA-111885
2790,2769,R-HSA-111885
2790,2776,R-HSA-111885
5613,1385,R-HSA-111885
113,2774,R-HSA-111885
54331,9630,R-HSA-111885
54331,5173,R-HSA-111885
54331,2767,R-HSA-111885
54331,2769,R-HSA-111885
54331,2776,R-HSA-111885
2791,9630,R-HSA-111885
2791,5173,R-HSA-111885
2791,2767,R-HSA-111885
2791,2769,R-HSA-111885
2791,2776,R-HSA-111885
5499,84152,R-HSA-111885
5516,5528,R-HSA-111885
5516,84152,R-HSA-111885
2782,2793,R-HSA-111885
2782,2788,R-HSA-111885
2782,9630,R-HSA-111885
2782,5173,R-HSA-111885
2782,2767,R-HSA-111885
2782,2769,R-HSA-111885
2782,2776,R-HSA-111885
2782,2786,R-HSA-111885
2782,2790,R-HSA-111885
2782,54331,R-HSA-111885
2782,2791,R-HSA-111885
2782,2792,R-HSA-111885
2782,2785,R-HSA-111885
2782,2787,R-HSA-111885
2782,51764,R-HSA-111885
2782,55970,R-HSA-111885
2782,94235,R-HSA-111885
2783,2793,R-HSA-111885
2783,2788,R-HSA-111885
2783,9630,R-HSA-111885
2783,5173,R-HSA-111885
2783,2767,R-HSA-111885
2783,2769,R-HSA-111885
2783,2776,R-HSA-111885
2783,2786,R-HSA-111885
2783,2790,R-HSA-111885
2783,54331,R-HSA-111885
2783,2791,R-HSA-111885
2783,2792,R-HSA-111885
2783,2785,R-HSA-111885
2783,2787,R-HSA-111885
2783,51764,R-HSA-111885
2783,55970,R-HSA-111885
2783,94235,R-HSA-111885
2770,112,R-HSA-111885
2770,109,R-HSA-111885
2770,115,R-HSA-111885
2770,111,R-HSA-111885
2770,2774,R-HSA-111885
2770,114,R-HSA-111885
2770,113,R-HSA-111885
2770,108,R-HSA-111885
2770,107,R-HSA-111885
2770,196883,R-HSA-111885
5534,5532,R-HSA-111885
5534,5533,R-HSA-111885
5534,5530,R-HSA-111885
5534,84152,R-HSA-111885
2792,9630,R-HSA-111885
2792,5173,R-HSA-111885
2792,2767,R-HSA-111885
2792,2769,R-HSA-111885
2792,2776,R-HSA-111885
2785,9630,R-HSA-111885
2785,5173,R-HSA-111885
2785,2767,R-HSA-111885
2785,2769,R-HSA-111885
2785,2776,R-HSA-111885
2787,9630,R-HSA-111885
2787,5173,R-HSA-111885
2787,2767,R-HSA-111885
2787,2769,R-HSA-111885
2787,2776,R-HSA-111885
